review_id,listing_id,user_id,review_text
R01202,L0257,U0206,Perfect for our business trip. Close to Newbury Street and the host was incredibly responsive. Highly recommend.
R01203,L0257,U0206,Solid place to stay for the price. Getting to Newbury Street took longer than expected but otherwise no complaints.
R01204,L0257,U0206,The space was immaculate and the location is unbeatable. Easy access to Newbury Street and great local dining.
R01205,L0257,U0206,Beautiful apartment in a great part of Boston. The host thought of everything. Five stars all around.
R01206,L0257,U0206,Stayed here for a week and loved every minute. Beacon Hill has so much character. Great coffee shops nearby.
R01207,L0257,U0206,This was our second time booking this place and it was just as great. Love the Beacon Hill area.
R01208,L0258,U0240,Fantastic place for a business getaway. The Coffee maker was a highlight and the neighborhood felt very safe.
R01209,L0258,U0240,Too far from public transit. The walk to Park Street was much longer than the listing claimed.
R01210,L0258,U0240,"Noisy, cramped, and overpriced. I expected much better based on the reviews. Would not book again."
R01211,L0258,U0240,The space was immaculate and the location is unbeatable. Easy access to Fenway Park and great local dining.
R01212,L0258,U0240,Amazing stay! We could walk to Fenway Park in under 15 minutes. The apartment had everything we needed.
R01213,L0259,U0132,Stayed here for a week and loved every minute. Lincoln Park has so much character. Great coffee shops nearby.
R01214,L0259,U0091,Solid place to stay for the price. Getting to Field Museum took longer than expected but otherwise no complaints.
R01215,L0259,U0132,Solid place to stay for the price. Getting to Field Museum took longer than expected but otherwise no complaints.
R01216,L0260,U0088,This was our second time booking this place and it was just as great. Love the Coral Gables area.
R01217,L0260,U0088,Too far from public transit. The walk to Government Center Metrorail was much longer than the listing claimed.
R01218,L0260,U0088,"Noisy, cramped, and overpriced. I expected much better based on the reviews. Would not book again."
R01219,L0260,U0088,Average Airbnb experience. Clean and safe area in Coral Gables. Nothing special but nothing bad either.
R01220,L0260,U0088,One of the best Airbnbs we have stayed at. The location near Government Center Metrorail made getting around so easy.
R01221,L0260,U0088,Loved this place! The neighborhood (Coral Gables) was vibrant and walkable. BBQ grill made the stay so comfortable.
R01222,L0261,U0088,Pretty good overall. Close to Dadeland South Metrorail which was essential. Would have liked more kitchen supplies.
R01223,L0261,U0143,"Exactly as described. Clean, spacious, and the Carbon monoxide alarm was a nice touch. Great value for Miami."
R01224,L0261,U0139,Couldn't have asked for a better stay. The Carbon monoxide alarm was perfect and Everglades Day Trip was right around the corner.
R01225,L0261,U0088,Beautiful apartment in a great part of Miami. The host thought of everything. Five stars all around.
R01226,L0262,U0208,Perfect for our romantic trip. Close to Rockefeller Center and the host was incredibly responsive. Highly recommend.
R01227,L0262,U0064,Fine for a short stay. The Hair dryer worked well but the street noise at night was noticeable.
R01228,L0262,U0208,The neighborhood (Lower East Side) did not feel safe at night. Would not recommend for families.
R01229,L0262,U0179,Disappointing stay. The listing photos made it look much bigger than it actually is. Far from Rockefeller Center.
R01230,L0263,U0223,Decent stay overall. Nob Hill is a great area but the listing could use some updating. Still decent value.
R01231,L0263,U0223,Couldn't have asked for a better stay. The Pool was perfect and Golden Gate Bridge was right around the corner.
R01232,L0263,U0223,"Great location, just 8 minutes from Embarcadero BART. The Pool was a huge plus. Would definitely stay here again!"
R01233,L0264,U0015,Loved this place! The neighborhood (Park Slope) was vibrant and walkable. Hot tub made the stay so comfortable.
R01234,L0264,U0061,Fantastic place for a group getaway. The Hot tub was a highlight and the neighborhood felt very safe.
R01235,L0265,U0076,"Great location, just 11 minutes from South Station. The Heating was a huge plus. Would definitely stay here again!"
R01236,L0265,U0249,Decent stay overall. North End is a great area but the listing could use some updating. Still decent value.
R01237,L0265,U0249,The place was clean and functional. Not as close to New England Aquarium as I expected but transit was accessible.
R01238,L0265,U0032,Beautiful apartment in a great part of Boston. The host thought of everything. Five stars all around.
R01239,L0265,U0249,Good location near South Station but the apartment was smaller than expected. The Heating was nice though.
R01240,L0266,U0134,Fantastic place for a group getaway. The Pet friendly was a highlight and the neighborhood felt very safe.
R01241,L0266,U0134,The space was immaculate and the location is unbeatable. Easy access to South Beach and great local dining.
R01242,L0266,U0134,Location is convenient but the apartment felt a bit dated. Design District has great restaurants though which made up for it.
R01243,L0266,U0134,Disappointing stay. The listing photos made it look much bigger than it actually is. Far from South Beach.
R01244,L0267,U0201,Spacious and well-maintained. Walking distance to Columbus Circle and several great restaurants. Highly recommend for anyone visiting New York.
R01245,L0267,U0101,Host was unresponsive when we had an issue with the lock. Took over 4 hours to resolve. Frustrating experience.
R01246,L0267,U0068,Fine for a short stay. The Gym access worked well but the street noise at night was noticeable.
R01247,L0267,U0113,"Noisy, cramped, and overpriced. I expected much better based on the reviews. Would not book again."
R01248,L0267,U0113,"Exactly as described. Clean, spacious, and the Gym access was a nice touch. Great value for New York."
R01249,L0268,U0051,Location is convenient but the apartment felt a bit dated. Midtown Manhattan has great restaurants though which made up for it.
R01250,L0268,U0076,Nice host and good communication. The space itself was okay but not extraordinary for the price in New York.
R01251,L0268,U0076,Loved this place! The neighborhood (Midtown Manhattan) was vibrant and walkable. Crib made the stay so comfortable.
R01252,L0269,U0059,Perfect for our group trip. Close to Pier 39 and the host was incredibly responsive. Highly recommend.
R01253,L0269,U0059,Nice host and good communication. The space itself was okay but not extraordinary for the price in San Francisco.
R01254,L0269,U0059,"Exactly as described. Clean, spacious, and the Pool was a nice touch. Great value for San Francisco."
R01255,L0269,U0059,Pretty good overall. Close to Van Ness Muni which was essential. Would have liked more kitchen supplies.
R01256,L0270,U0065,"Exactly as described. Clean, spacious, and the Coffee maker was a nice touch. Great value for Miami."
R01257,L0270,U0065,Spacious and well-maintained. Walking distance to Wynwood Trolley Stop and several great restaurants. Highly recommend for anyone visiting Miami.
R01258,L0270,U0065,Fantastic place for a group getaway. The Coffee maker was a highlight and the neighborhood felt very safe.
R01259,L0270,U0065,This was our second time booking this place and it was just as great. Love the Wynwood area.
R01260,L0270,U0221,Perfect for our group trip. Close to Little Havana Walk and the host was incredibly responsive. Highly recommend.
R01261,L0271,U0134,Spacious and well-maintained. Walking distance to Back Bay Station and several great restaurants. Highly recommend for anyone visiting Boston.
R01262,L0271,U0195,Decent stay overall. Jamaica Plain is a great area but the listing could use some updating. Still decent value.
R01263,L0271,U0250,One of the best Airbnbs we have stayed at. The location near Back Bay Station made getting around so easy.
R01264,L0271,U0028,This was our second time booking this place and it was just as great. Love the Jamaica Plain area.
R01265,L0272,U0116,The place was clean and functional. Not as close to Vizcaya Museum as I expected but transit was accessible.
R01266,L0272,U0187,"Great location, just 6 minutes from Adrienne Arsht Metromover. The Kitchen was a huge plus. Would definitely stay here again!"
R01267,L0272,U0116,Decent stay overall. South Beach is a great area but the listing could use some updating. Still decent value.
R01268,L0272,U0187,Loved this place! The neighborhood (South Beach) was vibrant and walkable. Kitchen made the stay so comfortable.
R01269,L0272,U0153,The Kitchen was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.
R01270,L0272,U0187,This was our second time booking this place and it was just as great. Love the South Beach area.
R01271,L0272,U0187,Disappointing stay. The listing photos made it look much bigger than it actually is. Far from Vizcaya Museum.
R01272,L0272,U0187,"Wonderful host, beautiful space in South Beach. Loved having Kitchen available. Will be back!"
R01273,L0273,U0083,Solid place to stay for the price. Getting to Wynwood Walls took longer than expected but otherwise no complaints.
R01274,L0273,U0105,"Great location, just 15 minutes from Brickell Metrorail. The TV was a huge plus. Would definitely stay here again!"
R01275,L0273,U0019,Beautiful apartment in a great part of Miami. The host thought of everything. Five stars all around.
R01276,L0273,U0019,Spacious and well-maintained. Walking distance to Brickell Metrorail and several great restaurants. Highly recommend for anyone visiting Miami.
R01277,L0273,U0245,Fantastic place for a romantic getaway. The TV was a highlight and the neighborhood felt very safe.
R01278,L0273,U0245,Spacious and well-maintained. Walking distance to Brickell Metrorail and several great restaurants. Highly recommend for anyone visiting Miami.
R01279,L0273,U0245,"Exactly as described. Clean, spacious, and the TV was a nice touch. Great value for Miami."
R01280,L0274,U0121,Super cozy place with all the amenities you could want. East Village is such a fun area to explore.
R01281,L0274,U0121,Good location near Lexington Ave/59th St but the apartment was smaller than expected. The Air conditioning was nice though.
R01282,L0275,U0063,Stayed here for a week and loved every minute. Loop has so much character. Great coffee shops nearby.
R01283,L0275,U0063,"Exactly as described. Clean, spacious, and the Crib was a nice touch. Great value for Chicago."
R01284,L0275,U0063,One of the best Airbnbs we have stayed at. The location near Clark/Lake L made getting around so easy.
R01285,L0276,U0060,Spacious and well-maintained. Walking distance to Western L (Blue) and several great restaurants. Highly recommend for anyone visiting Chicago.
R01286,L0276,U0060,The listing description was misleading. Said walking distance to Art Institute of Chicago but it was over 30 minutes on foot.
R01287,L0277,U0058,Couldn't have asked for a better stay. The Gym access was perfect and New England Aquarium was right around the corner.
R01288,L0277,U0247,This was our second time booking this place and it was just as great. Love the North End area.
R01289,L0277,U0058,Stayed here for a week and loved every minute. North End has so much character. Great coffee shops nearby.
R01290,L0277,U0009,Super cozy place with all the amenities you could want. North End is such a fun area to explore.
R01291,L0277,U0058,The neighborhood (North End) did not feel safe at night. Would not recommend for families.
R01292,L0277,U0247,Average Airbnb experience. Clean and safe area in North End. Nothing special but nothing bad either.
R01293,L0278,U0030,"Wonderful host, beautiful space in Wynwood. Loved having Coffee maker available. Will be back!"
R01294,L0278,U0030,Perfect for our group trip. Close to Jungle Island and the host was incredibly responsive. Highly recommend.
R01295,L0278,U0030,Nice host and good communication. The space itself was okay but not extraordinary for the price in Miami.
R01296,L0278,U0229,"Exactly as described. Clean, spacious, and the Coffee maker was a nice touch. Great value for Miami."
R01297,L0278,U0030,Loved this place! The neighborhood (Wynwood) was vibrant and walkable. Coffee maker made the stay so comfortable.
R01298,L0278,U0229,Perfect for our group trip. Close to Jungle Island and the host was incredibly responsive. Highly recommend.
R01299,L0278,U0030,"Wonderful host, beautiful space in Wynwood. Loved having Coffee maker available. Will be back!"
R01300,L0279,U0139,The BBQ grill was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.
R01301,L0279,U0139,The BBQ grill was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.
R01302,L0279,U0081,Amazing stay! We could walk to Vizcaya Museum in under 15 minutes. The apartment had everything we needed.
R01303,L0279,U0187,The space was immaculate and the location is unbeatable. Easy access to Vizcaya Museum and great local dining.
R01304,L0279,U0081,Stayed here for a week and loved every minute. Edgewater has so much character. Great coffee shops nearby.
R01305,L0280,U0242,Loved this place! The neighborhood (Lakeview) was vibrant and walkable. Hot tub made the stay so comfortable.
R01306,L0280,U0151,Nice host and good communication. The space itself was okay but not extraordinary for the price in Chicago.
R01307,L0280,U0109,Spacious and well-maintained. Walking distance to Fullerton L and several great restaurants. Highly recommend for anyone visiting Chicago.
R01308,L0280,U0235,Spacious and well-maintained. Walking distance to Fullerton L and several great restaurants. Highly recommend for anyone visiting Chicago.
R01309,L0280,U0242,Loved this place! The neighborhood (Lakeview) was vibrant and walkable. Hot tub made the stay so comfortable.
R01310,L0280,U0109,Spacious and well-maintained. Walking distance to Fullerton L and several great restaurants. Highly recommend for anyone visiting Chicago.
R01311,L0280,U0151,"Great location, just 13 minutes from Fullerton L. The Hot tub was a huge plus. Would definitely stay here again!"
R01312,L0280,U0235,The space was immaculate and the location is unbeatable. Easy access to Field Museum and great local dining.
R01313,L0281,U0234,Super cozy place with all the amenities you could want. Lower East Side is such a fun area to explore.
R01314,L0281,U0168,Loved this place! The neighborhood (Lower East Side) was vibrant and walkable. Carbon monoxide alarm made the stay so comfortable.
R01315,L0281,U0208,The place was clean and functional. Not as close to Broadway Theater District as I expected but transit was accessible.
R01316,L0281,U0022,This was our second time booking this place and it was just as great. Love the Lower East Side area.
R01317,L0282,U0051,Loved this place! The neighborhood (Castro) was vibrant and walkable. Carbon monoxide alarm made the stay so comfortable.
R01318,L0282,U0148,"Wonderful host, beautiful space in Castro. Loved having Carbon monoxide alarm available. Will be back!"
R01319,L0283,U0040,Stayed here for a week and loved every minute. Little Havana has so much character. Great coffee shops nearby.
R01320,L0283,U0002,Couldn't have asked for a better stay. The Heating was perfect and Wynwood Walls was right around the corner.
R01321,L0283,U0246,"Wonderful host, beautiful space in Little Havana. Loved having Heating available. Will be back!"
R01322,L0283,U0130,Super cozy place with all the amenities you could want. Little Havana is such a fun area to explore.
R01323,L0283,U0118,The Heating was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.
R01324,L0283,U0221,"Wonderful host, beautiful space in Little Havana. Loved having Heating available. Will be back!"
R01325,L0284,U0029,Too far from public transit. The walk to Western L (Blue) was much longer than the listing claimed.
R01326,L0284,U0029,Pretty good overall. Close to Western L (Blue) which was essential. Would have liked more kitchen supplies.
R01327,L0285,U0188,The Patio was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.
R01328,L0285,U0188,Fine for a short stay. The Patio worked well but the street noise at night was noticeable.
R01329,L0285,U0125,Location is convenient but the apartment felt a bit dated. Marina District has great restaurants though which made up for it.
R01330,L0285,U0188,Disappointing stay. The listing photos made it look much bigger than it actually is. Far from Lombard Street.
R01331,L0285,U0038,Nice host and good communication. The space itself was okay but not extraordinary for the price in San Francisco.
R01332,L0285,U0134,The neighborhood (Marina District) did not feel safe at night. Would not recommend for families.
R01333,L0286,U0085,Beautiful apartment in a great part of Boston. The host thought of everything. Five stars all around.
R01334,L0286,U0085,Nice host and good communication. The space itself was okay but not extraordinary for the price in Boston.
R01335,L0286,U0085,Spacious and well-maintained. Walking distance to Copley and several great restaurants. Highly recommend for anyone visiting Boston.
R01336,L0286,U0085,Couldn't have asked for a better stay. The Carbon monoxide alarm was perfect and Fenway Park was right around the corner.
R01337,L0286,U0085,The space was immaculate and the location is unbeatable. Easy access to Fenway Park and great local dining.
R01338,L0287,U0015,Loved this place! The neighborhood (Little Havana) was vibrant and walkable. Kitchen made the stay so comfortable.
R01339,L0287,U0241,Solid place to stay for the price. Getting to Little Havana Walk took longer than expected but otherwise no complaints.
R01340,L0287,U0001,The space was immaculate and the location is unbeatable. Easy access to Little Havana Walk and great local dining.
R01341,L0288,U0223,The neighborhood (Castro) did not feel safe at night. Would not recommend for families.
R01342,L0288,U0223,Good location near 16th St Mission BART but the apartment was smaller than expected. The Carbon monoxide alarm was nice though.
R01343,L0288,U0223,"Great location, just 6 minutes from 16th St Mission BART. The Carbon monoxide alarm was a huge plus. Would definitely stay here again!"
R01344,L0288,U0223,"Exactly as described. Clean, spacious, and the Carbon monoxide alarm was a nice touch. Great value for San Francisco."
R01345,L0289,U0143,Perfect for our leisure trip. Close to Lincoln Park Zoo and the host was incredibly responsive. Highly recommend.
R01346,L0289,U0159,This was our second time booking this place and it was just as great. Love the River North area.
R01347,L0289,U0078,This was our second time booking this place and it was just as great. Love the River North area.
R01348,L0290,U0147,Fantastic place for a romantic getaway. The Smoke alarm was a highlight and the neighborhood felt very safe.
R01349,L0290,U0145,"Exactly as described. Clean, spacious, and the Smoke alarm was a nice touch. Great value for Chicago."
R01350,L0290,U0147,Good location near Roosevelt L but the apartment was smaller than expected. The Smoke alarm was nice though.
R01351,L0291,U0033,Decent stay overall. Coral Gables is a great area but the listing could use some updating. Still decent value.
R01352,L0291,U0033,Fantastic place for a family getaway. The TV was a highlight and the neighborhood felt very safe.
R01353,L0291,U0065,Not worth the price for Miami. The TV was broken and it took days to get a response from the host.
R01354,L0291,U0033,"Wonderful host, beautiful space in Coral Gables. Loved having TV available. Will be back!"
R01355,L0292,U0021,Spacious and well-maintained. Walking distance to Belmont L and several great restaurants. Highly recommend for anyone visiting Chicago.
R01356,L0292,U0176,Fantastic place for a family getaway. The WiFi was a highlight and the neighborhood felt very safe.
R01357,L0292,U0021,Couldn't have asked for a better stay. The WiFi was perfect and Willis Tower Skydeck was right around the corner.
R01358,L0292,U0021,Spacious and well-maintained. Walking distance to Belmont L and several great restaurants. Highly recommend for anyone visiting Chicago.
R01359,L0292,U0176,Couldn't have asked for a better stay. The WiFi was perfect and Willis Tower Skydeck was right around the corner.
R01360,L0292,U0176,Decent stay overall. Loop is a great area but the listing could use some updating. Still decent value.
R01361,L0292,U0021,Loved this place! The neighborhood (Loop) was vibrant and walkable. WiFi made the stay so comfortable.
R01362,L0292,U0176,Super cozy place with all the amenities you could want. Loop is such a fun area to explore.
R01363,L0293,U0168,Pretty good overall. Close to North Station which was essential. Would have liked more kitchen supplies.
R01364,L0293,U0214,Super cozy place with all the amenities you could want. Allston is such a fun area to explore.
R01365,L0293,U0168,Spacious and well-maintained. Walking distance to North Station and several great restaurants. Highly recommend for anyone visiting Boston.
R01366,L0293,U0214,Spacious and well-maintained. Walking distance to North Station and several great restaurants. Highly recommend for anyone visiting Boston.
R01367,L0294,U0208,"Wonderful host, beautiful space in Old Town. Loved having Workspace available. Will be back!"
R01368,L0294,U0242,"Wonderful host, beautiful space in Old Town. Loved having Workspace available. Will be back!"
R01369,L0294,U0136,The space was immaculate and the location is unbeatable. Easy access to Wrigley Field and great local dining.
R01370,L0294,U0123,Amazing stay! We could walk to Wrigley Field in under 15 minutes. The apartment had everything we needed.
R01371,L0294,U0235,The place was clean and functional. Not as close to Wrigley Field as I expected but transit was accessible.
R01372,L0294,U0013,"Exactly as described. Clean, spacious, and the Workspace was a nice touch. Great value for Chicago."
R01373,L0294,U0209,Super cozy place with all the amenities you could want. Old Town is such a fun area to explore.
R01374,L0295,U0248,Decent stay overall. Coconut Grove is a great area but the listing could use some updating. Still decent value.
R01375,L0295,U0147,Decent stay overall. Coconut Grove is a great area but the listing could use some updating. Still decent value.
R01376,L0295,U0147,Amazing stay! We could walk to Bayside Marketplace in under 15 minutes. The apartment had everything we needed.
R01377,L0295,U0225,Pretty good overall. Close to Vizcaya Metrorail which was essential. Would have liked more kitchen supplies.
R01378,L0296,U0213,This was our second time booking this place and it was just as great. Love the Williamsburg area.
R01379,L0296,U0171,Not worth the price for New York. The Carbon monoxide alarm was broken and it took days to get a response from the host.
R01380,L0296,U0171,"Great location, just 19 minutes from Lexington Ave/59th St. The Carbon monoxide alarm was a huge plus. Would definitely stay here again!"
R01381,L0296,U0055,This was our second time booking this place and it was just as great. Love the Williamsburg area.
R01382,L0296,U0213,This was our second time booking this place and it was just as great. Love the Williamsburg area.
R01383,L0296,U0055,Fantastic place for a romantic getaway. The Carbon monoxide alarm was a highlight and the neighborhood felt very safe.
R01384,L0296,U0055,"Exactly as described. Clean, spacious, and the Carbon monoxide alarm was a nice touch. Great value for New York."
R01385,L0297,U0058,The place was clean and functional. Not as close to Brooklyn Bridge as I expected but transit was accessible.
R01386,L0297,U0068,Super cozy place with all the amenities you could want. Harlem is such a fun area to explore.
R01387,L0297,U0146,Disappointing stay. The listing photos made it look much bigger than it actually is. Far from Brooklyn Bridge.
R01388,L0297,U0058,One of the best Airbnbs we have stayed at. The location near 14th St-Union Sq made getting around so easy.
R01389,L0297,U0146,Nice host and good communication. The space itself was okay but not extraordinary for the price in New York.
R01390,L0298,U0063,Stayed here for a week and loved every minute. Allston has so much character. Great coffee shops nearby.
R01391,L0298,U0063,Perfect for our family trip. Close to Newbury Street and the host was incredibly responsive. Highly recommend.
R01392,L0298,U0157,"Great location, just 20 minutes from Kenmore. The Fire extinguisher was a huge plus. Would definitely stay here again!"
R01393,L0298,U0063,Good location near Kenmore but the apartment was smaller than expected. The Fire extinguisher was nice though.
R01394,L0298,U0063,The Fire extinguisher was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.
R01395,L0299,U0031,Pretty good overall. Close to Glen Park BART which was essential. Would have liked more kitchen supplies.
R01396,L0299,U0031,Loved this place! The neighborhood (Haight-Ashbury) was vibrant and walkable. Heating made the stay so comfortable.
R01397,L0299,U0053,One of the best Airbnbs we have stayed at. The location near Glen Park BART made getting around so easy.
R01398,L0299,U0051,This was our second time booking this place and it was just as great. Love the Haight-Ashbury area.
R01399,L0299,U0192,Perfect for our group trip. Close to Palace of Fine Arts and the host was incredibly responsive. Highly recommend.
R01400,L0300,U0155,Average Airbnb experience. Clean and safe area in Chelsea. Nothing special but nothing bad either.
R01401,L0300,U0130,The Pool was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.
R01402,L0300,U0009,The place was clean and functional. Not as close to Statue of Liberty Ferry as I expected but transit was accessible.
R01403,L0300,U0074,Not worth the price for New York. The Pool was broken and it took days to get a response from the host.
R01404,L0300,U0070,Fantastic place for a romantic getaway. The Pool was a highlight and the neighborhood felt very safe.
R01405,L0301,U0002,"Exactly as described. Clean, spacious, and the Hair dryer was a nice touch. Great value for San Francisco."
R01406,L0301,U0095,This was our second time booking this place and it was just as great. Love the Haight-Ashbury area.
R01407,L0301,U0095,Decent stay overall. Haight-Ashbury is a great area but the listing could use some updating. Still decent value.
R01408,L0301,U0119,Had issues with cleanliness. Found the kitchen poorly stocked and the Hair dryer was not working properly.
R01409,L0302,U0087,Super cozy place with all the amenities you could want. Sunset District is such a fun area to explore.
R01410,L0302,U0087,This was our second time booking this place and it was just as great. Love the Sunset District area.
R01411,L0302,U0087,The space was immaculate and the location is unbeatable. Easy access to Ferry Building and great local dining.
R01412,L0302,U0120,Average Airbnb experience. Clean and safe area in Sunset District. Nothing special but nothing bad either.
R01413,L0302,U0087,"Great location, just 17 minutes from Glen Park BART. The Heating was a huge plus. Would definitely stay here again!"
R01414,L0302,U0087,Super cozy place with all the amenities you could want. Sunset District is such a fun area to explore.
R01415,L0303,U0207,Fine for a short stay. The EV charger worked well but the street noise at night was noticeable.
R01416,L0303,U0207,"Great location, just 19 minutes from Belmont L. The EV charger was a huge plus. Would definitely stay here again!"
R01417,L0303,U0207,Spacious and well-maintained. Walking distance to Belmont L and several great restaurants. Highly recommend for anyone visiting Chicago.
R01418,L0303,U0207,Beautiful apartment in a great part of Chicago. The host thought of everything. Five stars all around.
R01419,L0303,U0207,This was our second time booking this place and it was just as great. Love the Gold Coast area.
R01420,L0304,U0212,Fine for a short stay. The TV worked well but the street noise at night was noticeable.
R01421,L0304,U0166,Had issues with cleanliness. Found the kitchen poorly stocked and the TV was not working properly.
R01422,L0304,U0182,The place was clean and functional. Not as close to Newbury Street as I expected but transit was accessible.
R01423,L0304,U0166,Solid place to stay for the price. Getting to Newbury Street took longer than expected but otherwise no complaints.
R01424,L0304,U0166,"Great location, just 11 minutes from South Station. The TV was a huge plus. Would definitely stay here again!"
R01425,L0304,U0166,Amazing stay! We could walk to Newbury Street in under 15 minutes. The apartment had everything we needed.
R01426,L0305,U0035,Loved this place! The neighborhood (Jamaica Plain) was vibrant and walkable. TV made the stay so comfortable.
R01427,L0305,U0035,Loved this place! The neighborhood (Jamaica Plain) was vibrant and walkable. TV made the stay so comfortable.
R01428,L0305,U0035,Perfect for our leisure trip. Close to Boston Common and the host was incredibly responsive. Highly recommend.
R01429,L0305,U0035,Fantastic place for a leisure getaway. The TV was a highlight and the neighborhood felt very safe.
R01430,L0305,U0035,Pretty good overall. Close to Charles/MGH which was essential. Would have liked more kitchen supplies.
R01431,L0305,U0035,The place was clean and functional. Not as close to Boston Common as I expected but transit was accessible.
R01432,L0305,U0035,Amazing stay! We could walk to Boston Common in under 15 minutes. The apartment had everything we needed.
R01433,L0306,U0066,"Exactly as described. Clean, spacious, and the BBQ grill was a nice touch. Great value for Miami."
R01434,L0306,U0066,"Exactly as described. Clean, spacious, and the BBQ grill was a nice touch. Great value for Miami."
R01435,L0306,U0192,Amazing stay! We could walk to Wynwood Walls in under 15 minutes. The apartment had everything we needed.
R01436,L0306,U0066,Super cozy place with all the amenities you could want. Little Havana is such a fun area to explore.
R01437,L0306,U0241,Super cozy place with all the amenities you could want. Little Havana is such a fun area to explore.
R01438,L0306,U0066,Had issues with cleanliness. Found the kitchen poorly stocked and the BBQ grill was not working properly.
R01439,L0306,U0241,"Exactly as described. Clean, spacious, and the BBQ grill was a nice touch. Great value for Miami."
R01440,L0306,U0066,Nice host and good communication. The space itself was okay but not extraordinary for the price in Miami.
R01441,L0307,U0246,"Wonderful host, beautiful space in Design District. Loved having BBQ grill available. Will be back!"
R01442,L0307,U0069,The space was immaculate and the location is unbeatable. Easy access to Vizcaya Museum and great local dining.
R01443,L0308,U0149,The place was clean and functional. Not as close to New England Aquarium as I expected but transit was accessible.
R01444,L0308,U0245,The space was immaculate and the location is unbeatable. Easy access to New England Aquarium and great local dining.
R01445,L0308,U0028,Average Airbnb experience. Clean and safe area in Allston. Nothing special but nothing bad either.
R01446,L0308,U0149,The space was immaculate and the location is unbeatable. Easy access to New England Aquarium and great local dining.
R01447,L0308,U0195,Had issues with cleanliness. Found the kitchen poorly stocked and the BBQ grill was not working properly.
R01448,L0308,U0163,Beautiful apartment in a great part of Boston. The host thought of everything. Five stars all around.
R01449,L0309,U0170,Average Airbnb experience. Clean and safe area in Brickell. Nothing special but nothing bad either.
R01450,L0309,U0128,"Great location, just 19 minutes from Coconut Grove Metrorail. The Dryer was a huge plus. Would definitely stay here again!"
R01451,L0309,U0130,Location is convenient but the apartment felt a bit dated. Brickell has great restaurants though which made up for it.
R01452,L0309,U0103,"Great location, just 19 minutes from Coconut Grove Metrorail. The Dryer was a huge plus. Would definitely stay here again!"
R01453,L0309,U0130,Decent stay overall. Brickell is a great area but the listing could use some updating. Still decent value.
R01454,L0310,U0131,One of the best Airbnbs we have stayed at. The location near Grand Central made getting around so easy.
R01455,L0310,U0055,The EV charger was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.
R01456,L0310,U0131,This was our second time booking this place and it was just as great. Love the Chelsea area.
R01457,L0310,U0119,This was our second time booking this place and it was just as great. Love the Chelsea area.
R01458,L0310,U0026,Beautiful apartment in a great part of New York. The host thought of everything. Five stars all around.
R01459,L0310,U0055,"Exactly as described. Clean, spacious, and the EV charger was a nice touch. Great value for New York."
R01460,L0310,U0026,Amazing stay! We could walk to Central Park in under 15 minutes. The apartment had everything we needed.
R01461,L0311,U0223,Perfect for our family trip. Close to Alcatraz Island Ferry and the host was incredibly responsive. Highly recommend.
R01462,L0311,U0223,Couldn't have asked for a better stay. The Hair dryer was perfect and Alcatraz Island Ferry was right around the corner.
R01463,L0311,U0223,One of the best Airbnbs we have stayed at. The location near Glen Park BART made getting around so easy.
R01464,L0312,U0154,Couldn't have asked for a better stay. The Iron was perfect and Newbury Street was right around the corner.
R01465,L0312,U0049,Super cozy place with all the amenities you could want. Back Bay is such a fun area to explore.
R01466,L0312,U0046,Couldn't have asked for a better stay. The Iron was perfect and Newbury Street was right around the corner.
R01467,L0312,U0090,Stayed here for a week and loved every minute. Back Bay has so much character. Great coffee shops nearby.
R01468,L0312,U0169,The neighborhood (Back Bay) did not feel safe at night. Would not recommend for families.
R01469,L0312,U0011,Couldn't have asked for a better stay. The Iron was perfect and Newbury Street was right around the corner.
R01470,L0312,U0245,This was our second time booking this place and it was just as great. Love the Back Bay area.
R01471,L0313,U0034,Solid place to stay for the price. Getting to Alcatraz Island Ferry took longer than expected but otherwise no complaints.
R01472,L0313,U0219,The neighborhood (North Beach) did not feel safe at night. Would not recommend for families.
R01473,L0313,U0005,Fantastic place for a leisure getaway. The Pet friendly was a highlight and the neighborhood felt very safe.
R01474,L0313,U0008,Loved this place! The neighborhood (North Beach) was vibrant and walkable. Pet friendly made the stay so comfortable.
R01475,L0314,U0220,Solid place to stay for the price. Getting to Boston Public Garden took longer than expected but otherwise no complaints.
R01476,L0314,U0220,Good location near North Station but the apartment was smaller than expected. The Hair dryer was nice though.
R01477,L0314,U0220,Super cozy place with all the amenities you could want. Fenway-Kenmore is such a fun area to explore.
R01478,L0315,U0129,Beautiful apartment in a great part of New York. The host thought of everything. Five stars all around.
R01479,L0315,U0129,The listing description was misleading. Said walking distance to High Line but it was over 30 minutes on foot.
R01480,L0315,U0129,Super cozy place with all the amenities you could want. Park Slope is such a fun area to explore.
R01481,L0315,U0129,Fantastic place for a business getaway. The Hot tub was a highlight and the neighborhood felt very safe.
R01482,L0315,U0129,Super cozy place with all the amenities you could want. Park Slope is such a fun area to explore.
